0	0	0	0	0	0	0	0	0	0	0	
0	0	0	0	0	0	0	0	0	0	0	
0	0	0	0	0	0	0	0	0	0	0	
0	0	0	0	0	0	0	0	0	0	0	
0	0	0	0	0	0	0	0	0	0	0	
0	0	0	0	0	0	0	0	0	0	0	
0	0	0	0	0	0	0	0	0	0	0	
0	0	0	0	0	0	0	0	0	0	0	
0	0	0	0	0	0	0	0	0	0	0	
0	0	0	0	0	0	0	0	0	0	0	
0	0	0	0	0	0	0	0	0	0	0	
0	0	0	0	0	0	0	0	0	0	0	
0	0	0	0	0	0	0	0	0	0	0	
0	0	0	0	0	0	0	0	0	0	0	
0	0	0	0	0	0	0	0	0	0	0	
0	0	0	0	0	0	0	0	0	0	0	
0	0	0	0	0	0	0	0	0	0	0	
0	0	0	0	0	0	0	0	0	0	0	
0	0	0	0	0	0	0	0	0	0	0	
0	0	0	0	0	0	0	0	0	0	0	
0	0	0	0	0	0	0	0	0	0	0	
0	0	0	0	0	0	0	0	0	0	0	
0	0	0	0	0	0	0	0	0	0	0	
0	0	0	0	0	0	0	0	0	0	0	
0	0	0	0	0	0	0	0	0	0	0	
0	0	0	0	0	0	0	0	0	0	0	
0	0	0	0	0	0	0	0	0	0	0	
0	0	0	0	0	0	0	0	0	0	0	
0	0	0	0	0	0	0	0	0	0	0	
0	0	0	0	0	0	0	0	0	0	0	
0	0	0	0	0	0	0	0	0	0	0	
0	0	0	0	0	0	0	0	0	0	0	
143	0	0	0	0	0	0	0	0	0	143	
179	135	0	0	0	0	0	0	0	0	314	
174	140	0	0	0	0	0	0	0	0	314	
380	179	0	0	147	0	0	0	0	0	706	
160	334	343	0	472	350	0	385	0	0	2044	
152	308	208	242	416	418	0	488	0	0	2232	
418	489	357	357	372	366	0	290	0	0	2649	
269	574	702	658	363	523	0	587	0	0	3676	
487	478	592	496	577	656	0	522	0	0	3808	
391	564	490	719	666	346	0	673	0	0	3849	
551	240	736	658	618	409	0	650	0	0	3862	
228	675	695	642	589	627	0	700	0	0	4156	
273	843	299	654	607	766	0	723	0	0	4165	
437	873	814	388	812	490	0	377	0	0	4191	
739	689	800	716	743	629	0	0	0	0	4316	
697	826	811	785	493	723	0	0	0	0	4335	
886	282	762	954	898	553	0	0	0	0	4335	
672	422	751	808	472	771	0	0	497	0	4393	
994	0	923	869	0	957	0	0	695	0	4438	
803	0	866	503	0	698	537	0	632	0	4039	
797	0	674	596	0	585	814	0	670	0	4136	
829	0	780	699	0	344	868	0	836	0	4356	
558	0	723	832	0	592	709	0	361	515	4290	
798	0	850	678	0	381	716	0	0	769	4192	
739	0	828	512	0	563	590	0	0	830	4062	
849	0	766	0	0	858	904	0	0	740	4117	
655	0	518	0	0	578	498	0	0	763	3012	
274	0	599	0	0	413	394	0	0	471	2151	
0	0	457	0	0	668	683	0	0	636	2444	
0	0	567	0	0	407	633	0	0	322	1929	
0	0	431	0	0	313	396	0	0	302	1442	
0	0	441	0	0	0	476	0	0	149	1066	
0	0	0	0	0	0	360	0	0	0	360	
0	0	0	0	0	0	0	0	0	0	0	
0	0	0	0	0	0	0	0	0	0	0	
0	0	0	0	0	0	0	0	0	0	0	
0	0	0	0	0	0	0	0	0	0	0	
0	0	0	0	0	0	0	0	0	0	0	
0	0	0	0	0	0	0	0	0	0	0	
0	0	0	0	0	0	0	0	0	0	0	
0	0	0	0	0	0	0	0	0	0	0	
0	0	0	0	0	0	0	0	0	0	0	
0	0	0	0	0	0	0	0	0	0	0	
0	0	0	0	0	0	0	0	0	0	0	
0	0	0	0	0	0	0	0	0	0	0	
0	0	0	0	0	0	0	0	0	0	0	
0	0	0	0	0	0	0	0	0	0	0	
0	0	0	0	0	0	0	0	0	0	0	
0	0	0	0	0	0	0	0	0	0	0	
0	0	0	0	0	0	0	0	0	0	0	
0	0	0	0	0	0	0	0	0	0	0	
0	0	0	0	0	0	0	0	0	0	0	
0	0	0	0	0	0	0	0	0	0	0	
0	0	0	0	0	0	0	0	0	0	0	
0	0	0	0	0	0	0	0	0	0	0	
0	0	0	0	0	0	0	0	0	0	0	
0	0	0	0	0	0	0	0	0	0	0	
0	0	0	0	0	0	0	0	0	0	0	
0	0	0	0	0	0	0	0	0	0	0	
0	0	0	0	0	0	0	0	0	0	0	
0	0	0	0	0	0	0	0	0	0	0	
0	0	0	0	0	0	0	0	0	0	0	
0	0	0	0	0	0	0	0	0	0	0	
0	0	0	0	0	0	0	0	0	0	0	
0	0	0	0	0	0	0	0	0	0	0	
0	0	0	0	0	0	0	0	0	0	0	
0	0	0	0	0	0	0	0	0	0	0	
0	0	0	0	0	0	0	0	0	0	0	
0	0	0	0	0	0	0	0	0	0	0	
