0	0	0	0	0	0	0	0	0	0	0	
0	0	0	0	0	0	0	0	0	0	0	
0	0	0	0	0	0	0	0	0	0	0	
0	0	0	0	0	0	0	0	0	0	0	
0	0	0	0	0	0	0	0	0	0	0	
0	0	0	0	0	0	0	0	0	0	0	
0	0	0	0	0	0	0	0	0	0	0	
0	0	0	0	0	0	0	0	0	0	0	
0	0	0	0	0	0	0	0	0	0	0	
0	0	0	0	0	0	0	0	0	0	0	
0	0	0	0	0	0	0	0	0	0	0	
0	0	0	0	0	0	0	0	0	0	0	
0	0	0	0	0	0	0	0	0	0	0	
0	0	0	0	0	0	0	0	0	0	0	
0	0	0	0	0	0	0	0	0	0	0	
0	0	0	0	0	0	0	0	0	0	0	
0	0	0	0	0	0	0	0	0	0	0	
0	0	0	0	0	0	0	0	0	0	0	
0	0	0	0	0	0	0	0	0	0	0	
0	0	0	0	0	0	0	0	0	0	0	
0	0	0	0	0	0	0	0	0	0	0	
0	1	4	0	2	0	0	0	1	0	8	
1	1	15	0	8	0	3	0	4	12	44	
2	12	34	0	14	0	8	0	13	27	110	
6	29	43	0	26	0	15	0	25	44	188	
7	42	70	0	45	0	22	0	46	70	302	
14	75	113	0	80	0	46	0	82	132	542	
17	153	159	0	178	0	62	0	115	179	863	
17	217	307	0	232	0	101	0	231	260	1365	
29	372	358	0	389	0	154	0	257	332	1891	
48	401	440	0	469	0	267	0	467	519	2611	
67	456	589	1	566	0	375	0	463	544	3061	
104	449	717	0	787	0	496	0	468	530	3551	
138	486	714	0	953	0	711	0	606	415	4023	
181	675	850	1	922	1	717	0	516	387	4250	
252	870	964	0	1046	1	801	0	509	113	4556	
344	898	912	2	1176	0	898	0	509	79	4818	
492	950	905	2	1251	0	772	0	613	40	5025	
682	1077	969	0	1178	2	800	0	494	28	5230	
876	1222	1218	2	1186	1	627	1	175	19	5327	
1121	1281	1536	3	1404	2	84	1	62	9	5503	
1178	1330	1520	6	1484	0	47	1	38	5	5609	
1000	1423	1604	8	1565	1	35	1	27	2	5666	
802	1814	1550	12	1535	0	9	0	10	2	5734	
1249	1890	1475	12	1115	1	6	0	2	1	5751	
1932	2020	1287	13	477	0	5	0	2	2	5738	
2168	2023	1208	25	143	1	4	0	2	2	5576	
2351	2109	1313	41	83	1	1	0	1	0	5900	
2329	2113	1251	58	56	1	1	1	1	0	5811	
2280	2135	956	133	44	8	0	1	0	0	5557	
2343	2186	1226	197	29	12	0	1	1	0	5995	
2207	2187	1144	404	12	12	0	2	0	0	5968	
1480	2037	1491	905	12	16	0	4	0	0	5945	
1052	1394	2041	1389	4	39	0	6	0	0	5925	
1109	1097	1977	1629	4	54	0	10	0	0	5880	
1149	1055	1750	1700	2	117	0	15	0	0	5788	
1194	1149	1387	1633	3	258	0	46	1	0	5671	
1156	1055	1326	1104	1	755	0	79	1	0	5477	
1285	1000	1082	685	1	1104	0	113	0	0	5270	
1142	1085	860	751	0	1079	0	181	0	0	5098	
960	1037	918	763	0	961	0	284	0	0	4923	
923	866	607	871	2	931	0	426	0	0	4626	
770	765	623	849	2	762	0	577	0	0	4348	
453	790	713	709	0	676	0	666	0	0	4007	
282	631	734	700	0	604	0	554	0	0	3505	
161	534	593	581	0	549	0	515	0	0	2933	
136	480	391	504	0	556	0	396	0	0	2463	
97	435	360	351	1	422	0	298	0	0	1964	
63	318	239	229	0	230	0	310	0	0	1389	
45	282	218	218	0	201	0	234	0	0	1198	
25	131	202	185	0	100	0	154	0	0	797	
11	80	84	52	0	24	0	62	0	0	313	
6	63	37	27	0	14	0	40	0	0	187	
5	33	24	14	0	6	0	30	0	0	112	
1	24	12	8	0	2	0	8	0	0	55	
0	25	5	3	0	1	0	3	0	0	37	
1	4	1	1	0	0	0	3	0	0	10	
1	0	3	2	0	0	0	1	0	0	7	
2	0	0	0	0	0	0	1	0	0	3	
0	0	1	1	0	0	0	1	0	0	3	
0	0	0	0	0	0	0	0	0	0	0	
0	0	0	0	0	0	0	0	0	0	0	
0	0	1	0	0	0	0	0	0	0	1	
0	0	0	0	0	0	0	0	0	0	0	
0	0	0	0	0	0	0	0	0	0	0	
1	0	0	0	0	0	0	0	0	0	1	
0	0	0	0	0	0	0	0	0	0	0	
0	0	0	0	0	0	0	0	0	0	0	
0	0	0	0	0	0	0	0	0	0	0	
0	0	0	0	0	0	0	0	0	0	0	
0	0	0	0	0	0	0	0	0	0	0	
0	0	0	0	0	0	0	0	0	0	0	
0	0	0	0	0	0	0	0	0	0	0	
0	0	0	0	0	0	0	0	0	0	0	
0	0	0	0	0	0	0	0	0	0	0	
0	0	0	0	0	0	0	0	0	0	0	
0	0	0	0	0	0	0	0	0	0	0	
0	0	0	0	0	0	0	0	0	0	0	
0	0	0	0	0	0	0	0	0	0	0	
0	0	0	0	0	0	0	0	0	0	0	
0	0	0	0	0	0	0	0	0	0	0	
