0	0	0	0	0	0	0	0	0	0	0	
0	0	0	0	0	0	0	0	0	0	0	
0	0	0	0	0	0	0	0	0	0	0	
0	0	0	0	0	0	0	0	0	0	0	
0	0	0	0	0	0	0	0	0	0	0	
0	0	0	0	0	0	0	0	0	0	0	
0	0	0	0	0	0	0	0	0	0	0	
0	0	0	0	0	0	0	0	0	0	0	
0	0	0	0	0	0	0	0	0	0	0	
0	0	0	0	0	0	0	0	0	0	0	
0	0	0	0	0	0	0	0	0	0	0	
0	0	0	0	0	0	0	0	0	0	0	
0	0	0	0	0	0	0	0	0	0	0	
0	0	0	0	0	0	0	0	0	0	0	
0	0	0	0	0	0	0	0	0	0	0	
0	0	0	0	0	0	0	0	0	0	0	
0	0	0	0	0	0	0	0	0	0	0	
0	0	0	0	0	0	0	0	0	0	0	
0	0	0	0	0	0	0	0	0	0	0	
0	0	0	0	0	0	0	0	0	0	0	
0	0	0	0	0	0	0	0	0	0	0	
0	0	0	0	0	0	0	0	0	0	0	
0	0	0	0	0	0	0	0	0	0	0	
0	0	0	0	0	0	0	0	0	0	0	
390	0	0	0	0	0	0	0	0	0	390	
377	0	0	0	0	0	0	0	0	0	377	
505	350	0	425	0	0	0	0	0	375	1655	
553	598	0	566	0	0	516	0	0	654	2887	
472	490	0	560	0	0	704	0	0	634	2860	
679	624	0	810	0	0	713	0	0	760	3586	
920	849	0	976	0	0	1032	0	0	840	4617	
846	898	0	1045	0	0	1236	0	0	779	4804	
1098	1204	0	873	0	0	874	0	0	947	4996	
1532	1201	0	1388	0	0	1167	0	0	2	5290	
1612	1071	0	1566	0	0	1216	0	0	0	5465	
1602	1349	0	1400	0	0	1171	0	0	0	5522	
1741	1411	0	1342	0	0	1207	0	0	0	5701	
2215	1700	0	1937	0	0	0	0	0	0	5852	
1237	1819	1310	1544	0	0	0	0	0	0	5910	
1543	1630	1295	1548	0	0	0	0	0	0	6016	
1670	1471	1154	1833	0	0	0	0	0	0	6128	
1194	2027	1244	1702	0	0	0	0	0	0	6167	
1260	1591	1543	1822	0	0	0	0	0	0	6216	
1541	2095	1264	1400	0	0	0	0	0	0	6300	
1482	1768	1674	1411	0	0	0	0	0	0	6335	
2055	2295	1963	0	0	0	0	0	0	0	6313	
2348	1929	2088	0	0	0	0	0	0	0	6365	
2293	2228	1898	0	0	0	0	0	0	0	6419	
1243	2114	1713	0	0	0	0	0	1307	0	6377	
1407	2101	1711	0	0	0	0	0	1170	0	6389	
2326	2179	1903	0	0	0	0	0	0	0	6408	
2479	1827	2033	0	0	0	0	0	0	0	6339	
2170	2168	1915	0	0	0	0	0	0	0	6253	
2281	2066	1900	0	0	0	0	0	0	0	6247	
1271	2010	1604	0	1306	0	0	0	0	0	6191	
1332	1316	1570	0	1868	0	0	0	0	0	6086	
1498	1122	1462	0	1915	0	0	0	0	0	5997	
1386	1419	1530	0	1591	0	0	0	0	0	5926	
1051	1389	1269	0	979	1084	0	0	0	0	5772	
1093	1378	1252	0	1208	724	0	0	0	0	5655	
0	1414	1346	0	1244	1558	0	0	0	0	5562	
0	1369	1195	0	1345	1455	0	0	0	0	5364	
0	1551	1183	0	1159	1325	0	0	0	0	5218	
0	1031	999	0	1002	959	0	1128	0	0	5119	
0	672	1143	0	818	1246	0	1057	0	0	4936	
0	960	910	0	757	984	0	1078	0	0	4689	
0	945	824	0	1017	931	0	836	0	0	4553	
0	995	928	0	521	1008	0	911	0	0	4363	
0	886	531	0	793	528	0	755	0	0	3493	
0	830	479	0	714	471	0	369	0	0	2863	
0	704	546	0	573	0	0	651	0	0	2474	
0	642	637	0	636	0	0	541	0	0	2456	
0	425	549	0	434	0	0	299	0	0	1707	
0	484	441	0	507	0	0	155	0	0	1587	
0	227	484	0	265	0	0	0	0	0	976	
0	0	243	0	0	0	0	0	0	0	243	
0	0	176	0	0	0	0	0	0	0	176	
0	0	0	0	0	0	0	0	0	0	0	
0	0	0	0	0	0	0	0	0	0	0	
0	0	0	0	0	0	0	0	0	0	0	
0	0	0	0	0	0	0	0	0	0	0	
0	0	0	0	0	0	0	0	0	0	0	
0	0	0	0	0	0	0	0	0	0	0	
0	0	0	0	0	0	0	0	0	0	0	
0	0	0	0	0	0	0	0	0	0	0	
0	0	0	0	0	0	0	0	0	0	0	
0	0	0	0	0	0	0	0	0	0	0	
0	0	0	0	0	0	0	0	0	0	0	
0	0	0	0	0	0	0	0	0	0	0	
0	0	0	0	0	0	0	0	0	0	0	
0	0	0	0	0	0	0	0	0	0	0	
0	0	0	0	0	0	0	0	0	0	0	
0	0	0	0	0	0	0	0	0	0	0	
0	0	0	0	0	0	0	0	0	0	0	
0	0	0	0	0	0	0	0	0	0	0	
0	0	0	0	0	0	0	0	0	0	0	
0	0	0	0	0	0	0	0	0	0	0	
0	0	0	0	0	0	0	0	0	0	0	
0	0	0	0	0	0	0	0	0	0	0	
0	0	0	0	0	0	0	0	0	0	0	
0	0	0	0	0	0	0	0	0	0	0	
