0	0	0	0	0	0	0	0	0	0	0	
0	0	0	0	0	0	0	0	0	0	0	
0	0	0	0	0	0	0	0	0	0	0	
0	0	0	0	0	0	0	0	0	0	0	
0	0	0	0	0	0	0	0	0	0	0	
0	0	0	0	0	0	0	0	0	0	0	
0	0	0	0	0	0	0	0	0	0	0	
0	0	0	0	0	0	0	0	0	0	0	
0	0	0	0	0	0	0	0	0	0	0	
0	0	0	0	0	0	0	0	0	0	0	
0	0	0	0	0	0	0	0	0	0	0	
0	0	0	0	0	0	0	0	0	0	0	
0	0	0	0	0	0	0	0	0	0	0	
0	0	0	0	0	0	0	0	0	0	0	
0	0	0	0	0	0	0	0	0	0	0	
0	0	0	0	0	0	0	0	0	0	0	
0	0	0	0	0	0	0	0	0	0	0	
0	0	0	0	0	0	0	0	0	0	0	
0	0	0	0	0	0	0	0	0	0	0	
0	0	0	0	0	0	0	0	0	0	0	
0	0	0	0	0	0	0	0	0	0	0	
0	0	0	0	0	0	0	0	0	0	0	
0	0	0	0	0	0	0	0	0	0	0	
0	0	0	0	0	0	0	0	0	0	0	
0	0	0	0	0	0	0	0	0	0	0	
0	0	0	0	0	0	0	0	0	0	0	
0	2	1	0	0	0	0	0	0	0	3	
0	3	1	2	0	1	0	1	0	0	8	
1	5	0	0	1	0	0	1	0	2	10	
3	9	3	3	3	1	0	0	0	5	27	
4	12	15	7	5	7	2	1	1	12	66	
7	17	14	15	4	6	5	0	0	12	80	
10	33	30	24	7	5	9	0	2	21	141	
18	58	48	36	7	11	14	0	2	35	229	
30	73	72	43	13	22	23	2	2	97	377	
47	65	92	76	11	28	23	0	3	88	433	
86	88	129	112	27	69	39	3	3	86	642	
112	115	202	147	31	100	48	6	4	123	888	
158	179	209	188	29	141	70	3	8	147	1132	
211	254	194	188	36	248	101	9	9	135	1385	
355	341	140	211	54	254	130	14	22	125	1646	
448	400	240	152	63	202	155	18	26	163	1867	
426	426	322	124	70	321	183	24	33	263	2192	
278	478	319	257	96	505	230	34	43	284	2524	
197	387	398	387	115	457	426	42	49	383	2841	
442	481	346	477	138	311	451	41	62	289	3038	
395	434	561	285	165	454	430	53	79	288	3144	
354	601	450	157	389	408	463	75	97	211	3205	
419	624	469	281	377	311	313	80	127	172	3173	
533	519	474	269	374	232	385	100	168	122	3176	
635	553	414	206	473	165	504	130	196	101	3377	
557	563	459	195	397	123	505	160	255	84	3298	
393	469	399	258	370	92	435	315	407	68	3206	
313	268	370	414	518	64	363	444	273	51	3078	
383	197	263	522	469	41	286	404	316	38	2919	
376	158	287	452	428	35	190	343	346	28	2643	
316	122	256	376	402	27	240	363	255	21	2378	
335	96	302	188	384	23	312	368	312	16	2336	
263	68	243	219	370	20	331	226	287	8	2035	
217	49	244	287	234	17	295	133	241	14	1731	
192	35	223	187	231	12	258	57	219	13	1427	
150	23	245	143	240	10	255	37	163	9	1275	
136	19	138	165	133	7	219	26	150	3	996	
169	13	167	111	87	5	98	11	81	3	745	
79	8	74	64	54	3	48	11	50	2	393	
51	7	48	73	29	2	28	3	45	1	287	
28	6	29	33	23	1	12	1	22	1	156	
14	2	19	16	12	1	4	1	10	1	80	
5	0	11	6	2	0	2	0	3	0	29	
4	0	8	5	0	0	0	0	1	0	18	
2	1	6	1	2	0	0	0	1	0	13	
0	1	1	3	1	0	0	0	1	1	8	
0	0	0	2	0	0	0	0	0	0	2	
0	0	0	0	1	0	0	0	0	0	1	
0	0	0	0	0	0	0	0	0	0	0	
0	0	0	0	0	0	0	0	0	0	0	
0	0	0	0	0	0	0	0	0	0	0	
0	0	0	0	0	0	0	0	0	0	0	
0	0	0	0	0	0	0	0	0	0	0	
0	0	0	0	0	0	0	0	0	0	0	
0	0	0	0	0	0	0	0	0	0	0	
0	0	0	0	0	0	0	0	0	0	0	
0	0	0	0	0	0	0	0	0	0	0	
0	0	0	0	0	0	0	0	0	0	0	
0	0	0	0	0	0	0	0	0	0	0	
0	0	0	0	0	0	0	0	0	0	0	
0	0	0	0	0	0	0	0	0	0	0	
0	0	0	0	0	0	0	0	0	0	0	
0	0	0	0	0	0	0	0	0	0	0	
0	0	0	0	0	0	0	0	0	0	0	
0	0	0	0	0	0	0	0	0	0	0	
0	0	0	0	0	0	0	0	0	0	0	
0	0	0	0	0	0	0	0	0	0	0	
0	0	0	0	0	0	0	0	0	0	0	
0	0	0	0	0	0	0	0	0	0	0	
0	0	0	0	0	0	0	0	0	0	0	
0	0	0	0	0	0	0	0	0	0	0	
0	0	0	0	0	0	0	0	0	0	0	
0	0	0	0	0	0	0	0	0	0	0	
0	0	0	0	0	0	0	0	0	0	0	
0	0	0	0	0	0	0	0	0	0	0	
